baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000211640	131.935840746396	3.6057599994834	1.1541398306578	3.12419682927701	0.00178291147366146	0.0392360182693685
ENSG00000211648	190.515410804304	4.04388654956902	0.989591499744849	4.08642005374104	4.3808034208702e-05	0.00350357424805692
ENSG00000211650	33.6545068200163	6.625212643102	1.7393302620057	3.80905960634651	0.000139496329443722	0.00806075598870566
ENSG00000211651	285.765213761701	3.06131320846977	0.886487392521926	3.45330710204551	0.000553758189910617	0.0192228939232803
ENSG00000211659	222.874195051373	3.76701315074962	1.03124534964046	3.65287770952176	0.000259317748680021	0.0118371633121363
ENSG00000211663	465.51921009686	4.6310252571544	1.1377078870514	4.0704870818437	4.69149427659341e-05	0.0036196258195176
ENSG00000211669	95.0200127988277	3.67415327068643	0.894262642388181	4.1085840965853	3.98092245091721e-05	0.00323639125203905
ENSG00000211673	339.51938706677	3.75026711753816	1.02012033357218	3.6762987601725	0.000236642369056124	0.0111072615129202
ENSG00000211679	1818.16834906136	3.8287928557299	0.888608363477831	4.30875176635159	1.64178511486131e-05	0.00174805680642642
ENSG00000211893	1422.55744290782	2.79732716999657	0.787989830771932	3.549953388683	0.000385299364603147	0.0154318735253252
ENSG00000211897	2094.89093199513	4.24506170833755	1.11056568000492	3.8224319234489	0.000132141966268277	0.00778371570168286
ENSG00000211899	7599.66599061751	3.22335433912672	0.989118122736246	3.25881637898798	0.00111878053789887	0.0294416680361378
ENSG00000211934	354.644836576592	4.30987551844605	1.19074778293557	3.61946969812603	0.000295207375966303	0.0130808781863987
ENSG00000211937	120.941994765199	4.39992368994499	0.966818176529921	4.55093190917974	5.34088315014803e-06	0.00076698200800009
ENSG00000211938	613.298542281161	2.50255106609516	0.663895220571259	3.76949703590545	0.000163576851263754	0.00885545939266712
ENSG00000211941	137.747612689373	3.12590046045326	1.01817366771091	3.07010538534258	0.00213983251456172	0.0435808125170677
ENSG00000211946	118.752379208343	5.04647838930186	1.22951079326016	4.10446042195421	4.0525964097702e-05	0.00326765499040242
ENSG00000211950	313.684404961148	5.86698793883049	1.21098744218597	4.84479667950967	1.26741401306453e-06	0.000268119390247652
ENSG00000211951	39.0230911953831	3.9363153874211	1.2540162327256	3.1389668528178	0.00169544625158106	0.0383845909707776
ENSG00000211955	1069.58818430366	3.71995233481428	1.11891903422523	3.32459473923427	0.000885471432670367	0.0254317736735136
ENSG00000211956	576.195093722312	5.05194169531095	1.1026057624923	4.58182050843963	4.60945458682929e-06	0.000688476637746438
ENSG00000211962	191.153011235903	3.95108159770206	0.803780409600381	4.91562316089096	8.85004910744509e-07	0.000202460309464971
ENSG00000213145	787.586934516612	2.29446091746261	0.704018625898882	3.25909121301027	0.00111769726587191	0.0294416680361378
ENSG00000213279	3319.47983167174	2.55715434324252	0.836852539578674	3.05568092621187	0.00224550078469031	0.0448507435918753
ENSG00000213402	176.342488101112	2.18764423500752	0.714686576337639	3.06098408370555	0.0022061082132596	0.0443339867085489
ENSG00000214145	45.0607630540194	3.38632133376854	1.0900520650542	3.10656843129797	0.00189272495494802	0.0406777210960944
ENSG00000215474	256.848012384722	4.37224214443394	0.743090272626141	5.88386405460817	4.00797085872489e-09	2.81617209551977e-06
ENSG00000223953	537.610743134837	3.38286583082035	0.568681788511009	5.9486093966149	2.70430119645893e-09	2.21685090579721e-06
ENSG00000224373	287.561338663398	2.03936807796524	0.662085149693315	3.08022023890718	0.002068475774175	0.0427473159624422
ENSG00000224687	16676.3043085187	4.73969013728207	1.03255783274204	4.59024181211763	4.42732796991679e-06	0.000670025003693407
ENSG00000225706	73.5001821373603	2.02845958691564	0.616886342206395	3.28822255921654	0.0010082210244665	0.0275496394935472
ENSG00000225840	1221567.87593678	2.91676271274657	0.788191507372103	3.70057617402058	0.0002151104936617	0.0104754550799512
ENSG00000225968	56.1831575673289	3.11813760729918	0.62366426327182	4.99970543596813	5.74179657249678e-07	0.000141205132209127
ENSG00000227097	84.4281014206682	2.05586522969854	0.614777589763916	3.34407965405509	0.000825560304269211	0.0242648663431119
ENSG00000228300	186.324237858193	2.06870567774082	0.593419245863908	3.4860778314144	0.000490158371766845	0.0177922062843928
ENSG00000229413	148.257409627373	3.55886390482686	1.05576702437612	3.37087995993235	0.000749284993626221	0.0229260232730984
ENSG00000231290	520.676953115547	2.78025661694789	0.817514744978656	3.40086418504963	0.00067173192660813	0.0215238663258768
ENSG00000233822	166.974292796673	2.62889414125943	0.653187340424723	4.02471692049335	5.70438919162004e-05	0.00417526138840515
ENSG00000234745	9418.16001516626	2.04234906402392	0.46174984571308	4.42306387968561	9.73109538413188e-06	0.0012117061429583
ENSG00000236154	96.0148473380454	3.10356861340025	0.933819100016661	3.32352231106097	0.000888883120954987	0.0254662282000017
ENSG00000240065	658.611722094372	2.11892533515443	0.633958984366378	3.34236975483868	0.000830663280197725	0.0243553940009091
ENSG00000240972	746.565898779847	2.32851758448058	0.594254814475362	3.91838236352584	8.91452168870021e-05	0.00599381227353434
ENSG00000241351	297.679700710828	2.60062740788924	0.574755359748137	4.52475538293172	6.04653999962071e-06	0.000843685304627928
ENSG00000243156	3561.62520177746	3.56949178247986	0.831716484982697	4.29171700565021	1.77296816954372e-05	0.00184557543743932
ENSG00000243279	445.447598980236	2.36933549378995	0.73367315043335	3.22941556794123	0.0012404350256615	0.031129858714812
ENSG00000243466	494.644189016098	2.38087465382566	0.60535386828405	3.93302955273837	8.38819202627715e-05	0.00567110961941501
ENSG00000244437	351.330572210939	3.11094703958459	0.756240651307844	4.11369983113776	3.89367674665257e-05	0.00317859735741256
ENSG00000244509	460.646288783706	2.29338881434271	0.611262514466453	3.7518885259053	0.000175507503702551	0.0093322557509297
ENSG00000252481	5463.00673601866	2.31656493069001	0.550440130319993	4.20856838570855	2.56993753411985e-05	0.0023737535702476
ENSG00000253659	229.672792574541	6.49297277583462	1.28719923072749	5.04426402753906	4.55270292706342e-07	0.000116324516087072
ENSG00000253755	101.616315611968	3.19130687281492	1.04676086884172	3.04874491185959	0.00229799516136628	0.0456071590146202
ENSG00000255439	91.2714427784955	10.4316262365075	3.36212145930333	3.10269166738225	0.00191769323515956	0.0410094529440534
ENSG00000256969	126.422648854202	2.62485293287751	0.641723749938754	4.09031601702138	4.3078582251729e-05	0.00345929807028782
ENSG00000258947	399.075499883027	2.23571823188152	0.603657514729747	3.70362031007339	0.000212544308894181	0.0104539918329603
ENSG00000259001	92967.8065781014	3.19771047659261	0.466765021105062	6.85079286580229	7.3441791865244e-12	1.80611726644601e-08
ENSG00000259768	330997.851315515	4.71683481871825	0.654140618731417	7.21073525118447	5.56505616628528e-13	1.82478191692494e-09
ENSG00000260244	37.6974450987667	6.21532578834758	1.69072317745724	3.67613449157012	0.000236794719361169	0.0111072615129202
ENSG00000260580	291.831753022001	2.14318941938418	0.703115890258826	3.04813111049907	0.00230269436465953	0.0456225668986018
ENSG00000263164	160.942700747973	2.71361559850874	0.726832967132294	3.73347897140007	0.000188852968041393	0.00972054321564943
ENSG00000263244	147.376384416296	24.3824442864459	3.3616755387154	7.25306294603409	4.07450605023831e-13	1.82254055742358e-09
ENSG00000263426	376.270321408197	4.3555509831605	1.05055800932186	4.14594048544928	3.38421728009403e-05	0.00289483003341608
ENSG00000263740	6925.88042324612	2.39780236982558	0.647080560265585	3.70557008982226	0.000210915792258528	0.0104260233590308
ENSG00000264781	153.216332661479	3.63342545609922	1.08830073252069	3.33862263207671	0.000841948577360194	0.0245764040222321
ENSG00000265107	786.193685429305	3.28935375351965	0.528536344671293	6.22351478130678	4.861389926077e-10	5.31349918920216e-07
ENSG00000270276	406.456840922288	2.36065996085598	0.709427314151475	3.32755719122473	0.0008761100383678	0.0252868827462609
ENSG00000270550	1756.02315704145	3.78761224991154	1.16658039746177	3.24676486777299	0.00116724779933134	0.0301766533561693
ENSG00000270882	357.784701988717	2.47537758352436	0.704363414980849	3.5143471833949	0.000440836235730379	0.0168408001975912
ENSG00000272841	572.24833107689	4.60108727005561	0.780282493883817	5.89669421795422	3.70856191528829e-09	2.70230544894007e-06
ENSG00000273175	133.784289114468	4.52538369551028	1.22417054613612	3.69669382243665	0.000218425509869839	0.0105584852117426
ENSG00000273238	130.827207352141	4.96264296903184	1.05463701289425	4.70554599199286	2.53187415440124e-06	0.000433148627075564
ENSG00000273542	852.191747493337	2.76372845467509	0.593646015442177	4.65551588452342	3.23170488500325e-06	0.000527117153691888
ENSG00000273703	86.762099892147	3.26781612555521	1.00991026924861	3.23574898192345	0.00121324024514627	0.0307920998404012
ENSG00000273802	168.280409899259	2.15916072004599	0.661464980510388	3.26421017538974	0.00109769703969244	0.0291008711105743
ENSG00000273983	133.761007587843	3.31156116253449	0.980950670884126	3.37586920609351	0.000735828907796352	0.0226837002808278
ENSG00000274012	1799544.58924267	2.67548231327537	0.568414582900794	4.70692060647276	2.51486794985905e-06	0.000433148627075564
ENSG00000274216	45.1342465337655	2.28313979053491	0.656072975256705	3.48000889632983	0.000501397132943304	0.0180668263617703
ENSG00000274290	114.034354878056	3.29659280712819	0.779186882975455	4.23081147688165	2.32849767283789e-05	0.00221308517948853
ENSG00000274576	84.3890703214894	4.74531183978032	1.26113361741482	3.76273518860569	0.000168065132717693	0.0090095733544629
ENSG00000274997	130.123286032029	3.34355556122944	1.09088220705437	3.06500146359322	0.00217668931934385	0.0439673364155758
ENSG00000275126	84.5058944428024	3.64978896838729	1.02530601148364	3.55970698260706	0.000371268815197762	0.0151002585595712
ENSG00000275379	173.292932935919	3.05040235571621	0.780416911564491	3.90868305198706	9.28006179655499e-05	0.00618901477238721
ENSG00000275385	348.008776827472	3.42756744446918	0.647265573664328	5.29545766672694	1.18718695614113e-07	4.4916761875232e-05
ENSG00000276168	1238579.50586876	2.43101439987948	0.482944957275582	5.03372975171635	4.81027679743372e-07	0.000121329981682963
ENSG00000276368	188.390824091274	2.96761502977048	0.95530297736192	3.10646475526077	0.00189338877577119	0.0406777210960944
ENSG00000276903	139.442394207141	3.24501237697003	0.85691382620243	3.78685963249175	0.000152563225996419	0.00847889522105523
ENSG00000277027	120147.37816079	2.00614560707572	0.457419379702627	4.38579058101984	1.15565267002268e-05	0.00136965726686905
ENSG00000277209	116677.985119669	3.27322181071654	0.535777044847783	6.10929834003336	1.00070110734843e-09	9.37513980284432e-07
ENSG00000278196	245.160920650104	2.61529118980008	0.779462242103503	3.35525064401105	0.000792931058454781	0.0237083976353182
ENSG00000278463	98.8056272613997	3.63817705311949	0.846981279714297	4.29546335941062	1.74328830017822e-05	0.00183408845014473
ENSG00000278677	125.468218680772	2.32845594546848	0.749481106531622	3.10675736209534	0.00189151581142117	0.0406777210960944
ENSG00000278705	306.212211286386	2.33299046876694	0.608555830333272	3.83365067341363	0.000126255405483177	0.00761947499225773
ENSG00000278771	11628.3936911615	3.95732164004483	0.892426196482885	4.43434051537361	9.23545571238586e-06	0.00115731436742344
ENSG00000278828	129.813729204468	2.51825491605269	0.680404642865737	3.70111365708245	0.000214655294618268	0.0104754550799512
ENSG00000279812	35.8065202525537	3.03367701699568	1.00915433145463	3.0061576534313	0.00264571786347753	0.0498580969789817
ENSG00000280025	904.605611987836	2.6380028683491	0.841750767767403	3.13394768304868	0.0017247160332428	0.0387352320068708
ENSG00000280225	78.9720749216765	2.11367409850049	0.551237191470539	3.83441852474037	0.000125861681647496	0.00761908530687024
ENSG00000280411	786.678095315857	3.60974531175233	1.03249624144326	3.49613409411206	0.000472051414561792	0.0174411794912005
ENSG00000280614	959636.716527681	2.61148022353716	0.786870361622911	3.31881889432335	0.000903990379031262	0.0256540674584133
ENSG00000280800	959636.716527681	2.61148022353716	0.786870361622911	3.31881889432335	0.000903990379031262	0.0256540674584133
ENSG00000280893	37.3003354943865	9.13799061243714	1.89764407503928	4.81543969843133	1.46876114047768e-06	0.0002979010997707
ENSG00000281181	959636.716527681	2.61148022353716	0.786870361622911	3.31881889432335	0.000903990379031262	0.0256540674584133
ENSG00000281383	71471.0634269407	2.79611870733391	0.88394685374552	3.1632203853501	0.00156034161727823	0.0366764169394647
ENSG00000282122	80.5893906826904	6.37107688255518	1.44801821721486	4.39985961972869	1.08320928403437e-05	0.00130742696037376
ENSG00000282885	40807.5528102431	2.20999078817076	0.594621687679722	3.71663333840779	0.000201895111784485	0.0101328684419591
ENSG00000283907	777583.242014453	3.66139329601369	0.77195171136407	4.7430341070737	2.10540805287519e-06	0.000394493314593014
ENSG00000285776	53752.3804759048	3.08385716326345	1.01110303529983	3.04999298350339	0.00228846712498314	0.0454780830473921
ENSG00000286070	44.542206871399	4.8782111068602	1.27940570559597	3.81287271545176	0.000137360862196494	0.00797179233880185
ENSG00000286393	37.2369991853635	3.03069908713522	0.944052256648264	3.2103086092875	0.00132592533895118	0.0324859964116133
ENSG00000286522	291.10246003833	3.24989812426559	1.07766295270086	3.01569068150726	0.00256394669604994	0.0487844171161379
ENSG00000286805	339.956580033088	2.09782163947205	0.672659589725898	3.11869728985338	0.00181652482736129	0.0398420395245328
ENSG00000287080	143.157995468037	3.75700829083118	0.920171215143567	4.08294481396596	4.44685858341519e-05	0.00354200387733241
ENSG00000288934	3141.01753685422	3.82818956558188	0.841584101448187	4.54879026230935	5.39551844606795e-06	0.00076921326020247
ENSG00000289692	421.730822344248	2.96200685221479	0.790471521868083	3.74713923306791	0.000178862815709549	0.00942548396414802
